"STATION","NAME","DATE","AWND","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WT01","WT02","WT03","WT04","WT06","WT08"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-09","2.68","0.00","0.0","0.0",,"87","71",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-10","4.03","0.09","0.0","0.0",,"86","75","    1",,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-11","4.47","0.15","0.0","0.0",,"91","74","    1",,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-12","5.14","0.32","0.0","0.0",,"93","73","    1",,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-13","4.03","0.00","0.0","0.0",,"96","81",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-14","3.80","0.06","0.0","0.0",,"94","78","    1",,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-15","2.91","0.00","0.0","0.0",,"92","77",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-16","4.03","0.11","0.0","0.0",,"87","78","    1",,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-17","5.37","0.01","0.0","0.0",,"85","77",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-18","1.57","0.03","0.0","0.0",,"85","72","    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-19","2.24","0.01","0.0","0.0",,"88","74","    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-20","4.70","0.82","0.0","0.0",,"83","70","    1","    1",,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-21","4.25","0.31","0.0","0.0",,"86","73","    1",,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-22","5.82","0.00","0.0","0.0",,"79","65",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-23","1.79","0.00","0.0","0.0",,"82","61",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-24",,"0.00","0.0","0.0",,"88","68",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-25",,"0.01","0.0","0.0",,"86","69",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-26",,"0.00","0.0","0.0",,"90","75",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-27","2.68","0.00","0.0","0.0",,"89","73",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-28","2.46","0.00","0.0","0.0",,"89","72",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-29","5.37","0.00","0.0","0.0",,"91","74",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-30","3.13","0.00","0.0","0.0",,"86","69",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-31","3.36","0.00","0.0","0.0",,"89","74",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-01","1.79","0.50","0.0","0.0",,"79","69","    1",,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-02","6.04","0.00","0.0","0.0",,"81","66",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-03","6.71","0.00","0.0","0.0",,"75","66",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-04","6.71","0.00","0.0","0.0",,"80","65",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-05","7.61","0.00","0.0","0.0",,"84","65",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-06","9.62","0.00","0.0","0.0",,"80","71","    1",,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-07","6.49","0.00","0.0","0.0",,"85","71","    1",,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-08","2.68","0.00","0.0","0.0",,"89","71","    1",,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-09","3.80","0.22","0.0","0.0",,"91","75","    1",,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-10","4.03","0.00","0.0","0.0",,"90","74","    1",,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-11","5.82","0.00","0.0","0.0",,"83","67",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-12","4.25","0.00","0.0","0.0",,"78","62",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-13","4.03","0.00","0.0","0.0",,"83","64",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-14","4.92","0.56","0.0","0.0",,"91","67","    1",,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-15","4.92","0.00","0.0","0.0",,"74","61",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-16","2.68","0.00","0.0","0.0",,"73","61",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-17","3.36","0.00","0.0","0.0",,"77","59",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-18","3.58","0.00","0.0","0.0",,"82","70",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-19","2.46","0.68","0.0","0.0",,"76","69","    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-20","2.24","0.00","0.0","0.0",,"82","68","    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-21","3.80","0.00","0.0","0.0",,"84","68","    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-22","2.46","0.00","0.0","0.0",,"86","65",,,,,,
